,seller_id,seller_state,first_order,last_order,sale_days,total_profit,mean_profit,mean_distance,registration_days,registration_quarter,origin,landing_page_id,first_contact_date,won_date,date_for_registration,business_type,lead_type,business_segment,sdr_id,sr_id
81,ffc470761de7d0232558ba5e786e57b7,SP,2018-02-20,2018-08-21,182,1210.89,6.653241758241759,611.4770804046339,189,18_1,unknown,b76ef37428e6799c421989521c0e5077,2018-01-15,2018-02-14,30,reseller,online_big,construction_tools_house_garden,4b339f9567d060bcea4f5136b9f5949e,4ef15afb4b2723d8f3d81e51ec7afefe
82,094ced053e257ae8cae57205592d6712,SP,2018-04-04,2018-07-31,118,1060.17,8.98449152542373,557.8095128827686,146,18_2,direct_traffic,4e24f6443807ad2eba56754b0dc91140,2018-03-02,2018-03-13,11,reseller,online_medium,health_beauty,9e4d1098a3b0f5da39b0bc48f9876645,4ef15afb4b2723d8f3d81e51ec7afefe
83,aae5e7b457a3c72ee230a47d98fceda5,PR,2018-04-06,2018-08-21,138,464.03,3.3625362318840577,982.4449422009412,145,18_2,paid_search,241f79c7a8fe0270f4fb79fcbbcd17ad,2017-12-07,2018-01-17,41,manufacturer,industry,bed_bath_table,fdb16d3cbbeb5798f2f66c4096be026d,9ae085775a198122c5586fa830ff7f2b
84,2e7ea2aafec5835e781b21d6d1faf1f1,SP,2018-07-05,2018-08-23,50,410.18,8.2036,242.3107923968076,54,18_3,email,2228a43ac0bc372e25f9569e69fc9015,2018-02-22,2018-05-21,88,reseller,online_medium,health_beauty,068066e24f0c643eb1d089c7dd20cd73,495d4e95a8cf8bbf8b432b612a2aa328
85,e1dc0754bada9ee4cfe9713f22f61292,RJ,2018-06-13,2018-08-22,70,620.22,8.860285714285714,712.7882543710634,76,18_2,organic_search,b76ef37428e6799c421989521c0e5077,2018-03-02,2018-03-02,0,reseller,online_medium,toys,56bf83c4bb35763a51c2baab501b4c67,4ef15afb4b2723d8f3d81e51ec7afefe
86,7d7d2b7a51328016102d4528c411d630,SP,2018-04-07,2018-08-18,133,738.75,5.554511278195489,512.332763093629,143,18_2,unknown,b76ef37428e6799c421989521c0e5077,2018-02-23,2018-03-14,19,reseller,offline,home_decor,56bf83c4bb35763a51c2baab501b4c67,4ef15afb4b2723d8f3d81e51ec7afefe
87,fac1a9017ade7bdc94058fc1c969f355,SP,2018-05-12,2018-08-18,98,1798.77,18.354795918367348,195.59720904383084,108,18_2,unknown,b76ef37428e6799c421989521c0e5077,2018-04-03,2018-04-27,24,reseller,online_medium,computers,4b339f9567d060bcea4f5136b9f5949e,fbf4aef3f6915dc0c3c97d6812522f6a
88,6a38087bc8ad4f89ff453561005f6dea,GO,2018-05-19,2018-08-17,91,1285.51,14.126483516483516,726.5897299903013,102,18_2,referral,7fa6214d82e911d070f51ef79381b956,2018-05-11,2018-05-11,0,reseller,online_big,computers,b90f87164b5f8c2cfa5c8572834dbe3f,4ef15afb4b2723d8f3d81e51ec7afefe
89,cb6c9f5888a7a090c75beaf615925792,ES,2018-04-30,2018-08-20,113,550.8100000000001,4.874424778761062,816.1171265673406,121,18_2,unknown,b76ef37428e6799c421989521c0e5077,2018-04-19,2018-04-20,1,reseller,online_medium,construction_tools_house_garden,a8387c01a09e99ce014107505b92388c,4ef15afb4b2723d8f3d81e51ec7afefe
90,dc64d75cc406bb0697be983831430e60,MG,2018-05-23,2018-08-16,86,720.45,8.377325581395349,756.2025692394727,98,18_2,organic_search,22c29808c4f815213303f8933030604c,2018-04-13,2018-04-30,17,reseller,online_small,audio_video_electronics,f42a2bd194f7802ab052a815c8de65b7,85fc447d336637ba1df43e793199fbc8
91,9261d76c62caaf0b24677c2ceb7f8f20,SC,2018-07-05,2018-08-20,47,721.16,15.34382978723404,771.2002351459489,54,18_3,unknown,b76ef37428e6799c421989521c0e5077,2018-05-17,2018-05-22,5,reseller,industry,household_utilities,0a0fb2b07d841f84fb6714e35c723075,de63de0d10a6012430098db33c679b0b
92,03a2a6dcbe45d639c4dc2a0d24769c40,SP,2018-03-13,2018-08-15,156,906.16,5.808717948717948,594.5225558317717,169,18_1,social,88740e65d5d6b056e0cda098e1ea6313,2018-02-05,2018-02-09,4,reseller,online_beginner,construction_tools_house_garden,de63de0d10a6012430098db33c679b0b,4ef15afb4b2723d8f3d81e51ec7afefe
93,d263fa444c1504a75cbca5cc465f592a,SP,2018-07-24,2018-07-24,1,353.93,353.93,2313.5404170819565,36,18_3,direct_traffic,22c29808c4f815213303f8933030604c,2018-01-15,2018-03-29,73,reseller,offline,gifts,56bf83c4bb35763a51c2baab501b4c67,6565aa9ce3178a5caf6171827af3a9ba
94,f12d3c2a14729ae461b920c11fe20fdc,SP,2018-05-04,2018-07-31,89,269.58,3.028988764044944,53.048446672248936,117,18_2,organic_search,b76ef37428e6799c421989521c0e5077,2018-01-11,2018-02-02,22,reseller,online_big,home_decor,fdb16d3cbbeb5798f2f66c4096be026d,fbf4aef3f6915dc0c3c97d6812522f6a
95,1fe5540d7c1c37a595fefbacd5570d9e,RJ,2018-08-02,2018-08-16,14,3597.4300000000003,256.9592857142857,868.4538753998132,26,18_3,paid_search,4aab772aeb9833c170d8ea5413e02eac,2017-10-26,2018-07-20,267,reseller,online_medium,computers,0a0fb2b07d841f84fb6714e35c723075,34d40cdaf94010a1d05b0d6212f9e909
96,e8dba4d70f7f2b20e775d09cae01142d,SP,2018-05-29,2018-08-21,84,679.43,8.088452380952381,405.9572691582711,91,18_2,direct_traffic,ce1a65abd0973638f1c887a6efcfa82d,2018-05-12,2018-05-14,2,reseller,online_big,bags_backpacks,34d40cdaf94010a1d05b0d6212f9e909,a8387c01a09e99ce014107505b92388c
97,65febd49fd28ec955651299159b1f527,SP,2018-04-17,2018-08-22,128,3338.26,26.08015625,336.60067802246044,134,18_2,organic_search,f017be4dbf86243af5c1ebed0cff36a2,2018-03-08,2018-03-19,11,reseller,online_big,household_utilities,a8387c01a09e99ce014107505b92388c,d3d1e91a157ea7f90548eef82f1955e3
98,596849622429351f47b32e6cae1055ff,SP,2018-06-04,2018-08-21,79,944.21,11.952025316455696,347.81022234516223,85,18_2,unknown,40dec9f3d5259a3d2dbcdab2114fae47,2018-01-25,2018-04-16,81,reseller,online_medium,phone_mobile,a8387c01a09e99ce014107505b92388c,56bf83c4bb35763a51c2baab501b4c67
99,c8cc60ffd415254af5d9b9f34f32c369,SP,2018-06-05,2018-08-15,71,528.17,7.439014084507042,233.3951075552156,84,18_2,social,58326e62183c14b0c03085c33b9fdc44,2018-04-13,2018-04-30,17,reseller,online_medium,pet,068066e24f0c643eb1d089c7dd20cd73,fbf4aef3f6915dc0c3c97d6812522f6a
100,ba90964cff9b9e0e6f32b23b82465f7b,SP,2018-02-25,2018-08-15,172,42901.5,249.4273255813953,544.1770559004249,185,18_1,organic_search,22c29808c4f815213303f8933030604c,2018-01-30,2018-02-09,10,reseller,,small_appliances,56bf83c4bb35763a51c2baab501b4c67,c638112b43f1d1b86dcabb0da720c901
101,fadb07c842a2aef5d5a676b85f220e71,SP,2018-06-05,2018-08-28,84,227.13,2.7039285714285715,574.5606856780606,85,18_2,unknown,58326e62183c14b0c03085c33b9fdc44,2018-04-06,2018-04-10,4,reseller,online_medium,sports_leisure,4b339f9567d060bcea4f5136b9f5949e,d3d1e91a157ea7f90548eef82f1955e3
102,c54679b132454625907c773d273d4126,SP,2018-03-27,2018-07-28,124,924.07,7.452177419354839,311.0465833318838,155,18_1,paid_search,65d9f9d71e562365e8b44037c2888d98,2018-01-03,2018-01-08,5,manufacturer,online_medium,health_beauty,068066e24f0c643eb1d089c7dd20cd73,4ef15afb4b2723d8f3d81e51ec7afefe
103,7238a95bb63ef7e498389fb863b834a1,SP,2018-04-28,2018-08-16,111,1696.29,15.281891891891892,562.0179587161924,123,18_2,paid_search,40dec9f3d5259a3d2dbcdab2114fae47,2018-01-30,2018-03-26,55,manufacturer,online_big,construction_tools_house_garden,9e4d1098a3b0f5da39b0bc48f9876645,85fc447d336637ba1df43e793199fbc8
104,88cf19ec1fc2c58f161aee259d57142c,SP,2018-05-20,2018-08-20,93,1138.26,12.239354838709676,348.327193985658,100,18_2,organic_search,ce1a65abd0973638f1c887a6efcfa82d,2018-04-12,2018-04-27,15,reseller,online_big,household_utilities,9d12ef1a7eca3ec58c545c678af7869c,85fc447d336637ba1df43e793199fbc8
105,dace965ca58120f92f8d742a9fa1864b,SP,2018-03-25,2018-05-19,55,1310.23,23.82236363636364,344.24538083410727,156,18_1,organic_search,22c29808c4f815213303f8933030604c,2018-01-20,2018-01-30,10,reseller,online_beginner,health_beauty,de63de0d10a6012430098db33c679b0b,d3d1e91a157ea7f90548eef82f1955e3
106,556a6409838156ea299c9d1f9e2dde43,PR,2018-06-19,2018-08-11,54,1275.96,23.62888888888889,512.7286495339639,71,18_2,paid_search,40dec9f3d5259a3d2dbcdab2114fae47,2018-03-26,2018-04-06,11,reseller,industry,household_utilities,4b339f9567d060bcea4f5136b9f5949e,fbf4aef3f6915dc0c3c97d6812522f6a
107,7c9130f5f3729edd32aa059141d92484,SP,2018-06-20,2018-08-23,64,58.85,0.91953125,437.9466734713335,69,18_2,organic_search,b76ef37428e6799c421989521c0e5077,2018-04-23,2018-05-07,14,reseller,,computers,370c9f455f93a9a96cbe9bea48e70033,4ef15afb4b2723d8f3d81e51ec7afefe
108,9aa388272ee334b6ae07bc73706e254a,MG,2018-03-30,2018-08-17,140,494.54,3.5324285714285715,519.2110070882056,151,18_1,paid_search,40dec9f3d5259a3d2dbcdab2114fae47,2018-02-08,2018-02-19,11,manufacturer,online_medium,bed_bath_table,068066e24f0c643eb1d089c7dd20cd73,d3d1e91a157ea7f90548eef82f1955e3
109,e819bcfade7b5d88a27325eb6cfd62c5,SP,2018-07-20,2018-08-20,32,67.54999999999998,2.1109374999999995,185.5312931372044,40,18_3,organic_search,22c29808c4f815213303f8933030604c,2018-02-05,2018-02-12,7,manufacturer,industry,home_decor,068066e24f0c643eb1d089c7dd20cd73,9ae085775a198122c5586fa830ff7f2b
110,cac876b37d3abcd6bd76caca30277996,PR,2018-02-13,2018-07-26,164,1500.75,9.15091463414634,801.3818486264448,197,18_1,paid_search,22c29808c4f815213303f8933030604c,2018-01-29,2018-01-29,0,reseller,online_big,home_decor,de63de0d10a6012430098db33c679b0b,d3d1e91a157ea7f90548eef82f1955e3
111,4f0d637c1197fd65405ebd755ac9f86b,SP,2018-06-05,2018-06-20,16,167.13000000000002,10.445625,392.8468287072688,85,18_2,paid_search,b6885f18d203a61176418c1fb3764815,2018-02-28,2018-03-12,12,reseller,online_medium,health_beauty,56bf83c4bb35763a51c2baab501b4c67,de63de0d10a6012430098db33c679b0b
112,33dd941c27854f7625b968cc6195a552,ES,2018-05-28,2018-08-03,67,6406.59,95.62074626865672,816.7556137192387,92,18_2,email,c494978688ccf66ad9fad3d6a3338c22,2018-03-27,2018-03-28,1,reseller,online_medium,household_utilities,a8387c01a09e99ce014107505b92388c,85fc447d336637ba1df43e793199fbc8
113,ca4b77513ac2040591b0d8fae6958380,SP,2018-07-15,2018-08-22,38,1571.28,41.34947368421052,371.4674617232217,45,18_3,social,649b7b8b46b254497e92038d88f6ced8,2018-04-06,2018-06-11,66,reseller,online_medium,health_beauty,370c9f455f93a9a96cbe9bea48e70033,a8387c01a09e99ce014107505b92388c
114,d566c37fa119d5e66c4e9052e83ee4ea,SP,2018-03-16,2018-08-27,164,4166.48,25.40536585365853,327.5429362739528,166,18_1,organic_search,a7982125ff7aa3b2054c6e44f9d28522,2018-01-26,2018-02-28,33,reseller,online_big,sports_leisure,068066e24f0c643eb1d089c7dd20cd73,495d4e95a8cf8bbf8b432b612a2aa328
115,dc7192adf8ba09569261f4a8d576afe0,SP,2018-07-23,2018-08-22,31,755.57,24.37322580645161,572.308337719334,37,18_3,unknown,b76ef37428e6799c421989521c0e5077,2018-05-08,2018-05-11,3,reseller,online_medium,household_utilities,b90f87164b5f8c2cfa5c8572834dbe3f,4ef15afb4b2723d8f3d81e51ec7afefe
116,8476243f92442881ddd5b578975cf115,RS,2018-03-14,2018-08-14,154,7562.97,49.11019480519481,1025.0556936716089,167,18_1,unknown,b76ef37428e6799c421989521c0e5077,2018-01-04,2018-01-08,4,reseller,online_big,audio_video_electronics,56bf83c4bb35763a51c2baab501b4c67,fbf4aef3f6915dc0c3c97d6812522f6a
117,d594982fd877af63ace38ea1fca27c76,SP,2018-06-30,2018-08-22,53,124.38000000000002,2.346792452830189,419.8409445793493,59,18_2,organic_search,0b9430edcbf2d9a95148c806af2b6699,2018-05-16,2018-06-05,20,reseller,industry,audio_video_electronics,09285259593c61296eef10c734121d5b,fbf4aef3f6915dc0c3c97d6812522f6a
118,42fa4ee7240e9b8eb4576358ec142ba7,RS,2018-02-04,2018-07-09,156,3326.93,21.32647435897436,733.1445845008049,206,18_1,unknown,b76ef37428e6799c421989521c0e5077,2018-01-22,2018-01-29,7,reseller,online_medium,household_utilities,de63de0d10a6012430098db33c679b0b,d3d1e91a157ea7f90548eef82f1955e3
119,9c1c0c36cd23c20897e473901a8fb149,SP,2018-05-18,2018-08-23,98,372.9,3.805102040816326,167.2386784135367,102,18_2,organic_search,22c29808c4f815213303f8933030604c,2018-02-28,2018-03-19,19,reseller,online_medium,food_drink,9e4d1098a3b0f5da39b0bc48f9876645,fbf4aef3f6915dc0c3c97d6812522f6a
120,985c92cc412091f8529c12d7f23d3fef,MG,2018-05-04,2018-08-20,109,1130.37,10.370366972477065,435.444994316779,116,18_2,referral,22c29808c4f815213303f8933030604c,2018-04-18,2018-04-18,0,reseller,offline,health_beauty,a8387c01a09e99ce014107505b92388c,d3d1e91a157ea7f90548eef82f1955e3
121,c84592044b180dec206770c38603814b,SP,2018-02-28,2018-05-22,84,287.68,3.4247619047619047,579.0881815237395,181,18_1,unknown,22c29808c4f815213303f8933030604c,2018-01-15,2018-01-30,15,reseller,online_medium,audio_video_electronics,fdb16d3cbbeb5798f2f66c4096be026d,4ef15afb4b2723d8f3d81e51ec7afefe
122,bbe87dce25ba8b38bb61cc7210a3f10b,SP,2018-05-11,2018-08-25,106,218.61,2.0623584905660377,795.6903203702476,110,18_2,organic_search,a7982125ff7aa3b2054c6e44f9d28522,2018-03-19,2018-03-22,3,reseller,online_big,construction_tools_house_garden,9e4d1098a3b0f5da39b0bc48f9876645,85fc447d336637ba1df43e793199fbc8
123,05e107217c7266362fd44b75b2cd4cc4,SP,2018-06-29,2018-08-23,55,111.37,2.024909090909091,390.07259110142144,60,18_2,organic_search,ce1a65abd0973638f1c887a6efcfa82d,2018-03-28,2018-05-16,49,reseller,online_medium,stationery,f42a2bd194f7802ab052a815c8de65b7,85fc447d336637ba1df43e793199fbc8
124,651530bf5c607240ccdd89a30c9c9712,BA,2018-08-09,2018-08-09,1,175.35,175.35,976.8841409044852,19,18_3,paid_search,35c9b150ab36fe584c1f24fd458c453a,2018-04-30,2018-06-27,58,manufacturer,industry,bags_backpacks,370c9f455f93a9a96cbe9bea48e70033,85fc447d336637ba1df43e793199fbc8
125,4d0041cdbe51b4617d95c70b19decc74,MG,2018-05-10,2018-07-31,82,5004.91,61.035487804878045,637.0135152798134,110,18_2,organic_search,358adb2fee9a122549618e46925a00a5,2018-04-20,2018-04-20,0,reseller,industry,car_accessories,068066e24f0c643eb1d089c7dd20cd73,85fc447d336637ba1df43e793199fbc8
126,671585f5a2af58b6e276bc01003c0d2b,PR,2018-07-28,2018-08-25,29,795.89,27.44448275862069,521.4928761800528,31,18_3,social,88740e65d5d6b056e0cda098e1ea6313,2018-01-07,2018-06-19,163,manufacturer,online_medium,household_utilities,4b339f9567d060bcea4f5136b9f5949e,4ef15afb4b2723d8f3d81e51ec7afefe
127,dbdd0ec73a4817971d962698f2fea022,CE,2018-05-02,2018-08-21,111,4593.2,41.380180180180176,1246.9219726938516,119,18_2,direct_traffic,5bc6da5f353093c37734eddd2eafc993,2018-01-24,2018-02-02,9,manufacturer,online_big,health_beauty,068066e24f0c643eb1d089c7dd20cd73,fbf4aef3f6915dc0c3c97d6812522f6a
128,c3e1abd72a42fe690fcd89cf5720fe29,SP,2018-05-23,2018-08-13,83,1629.64,19.63421686746988,308.062931599528,98,18_2,organic_search,22c29808c4f815213303f8933030604c,2018-04-16,2018-04-27,11,reseller,online_big,pet,9d12ef1a7eca3ec58c545c678af7869c,d3d1e91a157ea7f90548eef82f1955e3
129,59cea8e446d3834393058e7e0666b6fb,PR,2018-06-16,2018-08-17,62,492.06,7.936451612903226,639.6311607466358,73,18_2,unknown,b76ef37428e6799c421989521c0e5077,2018-04-23,2018-05-08,15,reseller,online_big,small_appliances,9d12ef1a7eca3ec58c545c678af7869c,d3d1e91a157ea7f90548eef82f1955e3
130,6b3bd31ad8fcda4b2635ec9f3ff2ecdf,RJ,2018-03-24,2018-08-10,140,3441.88,24.584857142857143,539.8540768720505,157,18_1,paid_search,0d6bc3c00e4e64927cae2e8d9c6a0b9b,2018-01-22,2018-03-13,50,reseller,online_small,food_supplement,de63de0d10a6012430098db33c679b0b,d3d1e91a157ea7f90548eef82f1955e3
131,31be790e64fc99f8ff48ec2bd18a3104,SP,2018-07-31,2018-08-18,18,169.12,9.395555555555555,109.99402245077646,29,18_3,social,58326e62183c14b0c03085c33b9fdc44,2018-05-03,2018-06-29,57,reseller,online_beginner,household_utilities,09285259593c61296eef10c734121d5b,a8387c01a09e99ce014107505b92388c
132,cbf09e831b0c11f6f23ffb51004db972,SP,2018-05-03,2018-08-21,111,1255.0,11.306306306306306,336.9235591310668,118,18_2,organic_search,22c29808c4f815213303f8933030604c,2018-04-06,2018-04-10,4,reseller,online_top,household_utilities,068066e24f0c643eb1d089c7dd20cd73,de63de0d10a6012430098db33c679b0b
133,c70a353f02429c00775a46a75fb787da,SP,2018-07-19,2018-08-10,23,147.06,6.393913043478261,1057.364025731252,41,18_3,social,58326e62183c14b0c03085c33b9fdc44,2018-04-08,2018-04-20,12,reseller,online_medium,health_beauty,370c9f455f93a9a96cbe9bea48e70033,4ef15afb4b2723d8f3d81e51ec7afefe
134,c013e57c075a06e5b5c48ee03c525719,SP,2018-02-27,2018-08-26,181,1114.44,6.157127071823204,483.6884342365981,182,18_1,social,88740e65d5d6b056e0cda098e1ea6313,2018-01-12,2018-02-01,20,reseller,online_medium,pet,fdb16d3cbbeb5798f2f66c4096be026d,9ae085775a198122c5586fa830ff7f2b
135,0a85ebe4e328db81ac9109781205e2f7,SP,2018-05-12,2018-08-24,105,530.15,5.049047619047619,149.68982871861587,109,18_2,organic_search,22c29808c4f815213303f8933030604c,2018-02-27,2018-03-15,16,manufacturer,online_medium,home_decor,56bf83c4bb35763a51c2baab501b4c67,4ef15afb4b2723d8f3d81e51ec7afefe
136,11fb6f6d341adbe19e81733701704635,SP,2018-08-07,2018-08-25,19,797.34,41.96526315789474,451.5951298996752,21,18_3,paid_search,d1bad8bf984bd4d7ee08f814ca589897,2018-05-19,2018-06-15,27,reseller,online_medium,home_decor,f42a2bd194f7802ab052a815c8de65b7,9ae085775a198122c5586fa830ff7f2b
137,e504a4e2efaa45cbff7e268a2c58c956,SP,2018-05-14,2018-08-15,93,913.54,9.823010752688171,316.4166377189273,106,18_2,organic_search,73f31a40697cc90a86c1273563ac230e,2018-01-08,2018-03-28,79,manufacturer,industry,home_decor,4b339f9567d060bcea4f5136b9f5949e,c638112b43f1d1b86dcabb0da720c901
138,5bc24d989e71e93c33e50a7782431b0e,MG,2018-05-02,2018-08-21,112,2559.4700000000003,22.85241071428572,549.119890622811,118,18_2,paid_search,b76ef37428e6799c421989521c0e5077,2018-03-16,2018-03-20,4,manufacturer,online_medium,car_accessories,9d12ef1a7eca3ec58c545c678af7869c,de63de0d10a6012430098db33c679b0b
139,117cfc326c6d50da67ca858ff5c0c852,RJ,2018-05-02,2018-05-19,17,373.12,21.948235294117648,237.5495845291172,118,18_2,organic_search,30077c17f2ec5010a82e37ad8925b95f,2018-03-20,2018-03-29,9,reseller,online_medium,household_utilities,4b339f9567d060bcea4f5136b9f5949e,d3d1e91a157ea7f90548eef82f1955e3
140,3492e68f37fd1df87f4f2f2ea247f445,SP,2018-05-11,2018-08-08,90,618.46,6.871777777777778,441.1663221107813,110,18_2,organic_search,a7982125ff7aa3b2054c6e44f9d28522,2018-02-12,2018-02-12,0,reseller,online_medium,car_accessories,9e4d1098a3b0f5da39b0bc48f9876645,6565aa9ce3178a5caf6171827af3a9ba
141,6061155addc1e54b4cfb51c1c2a32ad8,SP,2018-06-01,2018-08-26,87,14753.49,169.5803448275862,344.0988737579653,89,18_2,organic_search,22c29808c4f815213303f8933030604c,2018-04-05,2018-04-27,22,reseller,online_small,pet,a8387c01a09e99ce014107505b92388c,2695de1affa7750089c0455f8ce27021
142,e250d617a0ad591ba9bd663e584a895d,SP,2018-02-27,2018-08-21,175,571.66,3.2666285714285714,333.0913265301074,182,18_1,organic_search,22c29808c4f815213303f8933030604c,2018-01-02,2018-01-15,13,manufacturer,online_beginner,home_decor,4b339f9567d060bcea4f5136b9f5949e,fbf4aef3f6915dc0c3c97d6812522f6a
143,54c04bdb5ec46762f8f08c7e8f86ed4a,SC,2018-02-06,2018-08-10,185,2805.54,15.16508108108108,996.8560411012614,203,18_1,organic_search,40dec9f3d5259a3d2dbcdab2114fae47,2018-01-24,2018-01-26,2,reseller,online_medium,food_supplement,4b339f9567d060bcea4f5136b9f5949e,4ef15afb4b2723d8f3d81e51ec7afefe
144,6c99c983ce3b6ba0ab813e6790e81691,MG,2018-05-31,2018-08-07,68,340.99,5.014558823529412,535.9599902043641,89,18_2,direct_traffic,4e82dd1f6d00626bda0723eef0a269a6,2018-04-11,2018-04-16,5,reseller,online_small,toys,068066e24f0c643eb1d089c7dd20cd73,d3d1e91a157ea7f90548eef82f1955e3
145,70bf57d811208f8923b41bbd499a67a4,SP,2018-06-26,2018-08-27,62,691.87,11.159193548387098,153.00413880108425,63,18_2,direct_traffic,ce1a65abd0973638f1c887a6efcfa82d,2018-05-25,2018-06-08,14,reseller,online_medium,small_appliances,f42a2bd194f7802ab052a815c8de65b7,4ef15afb4b2723d8f3d81e51ec7afefe
146,8a8835a43bda99fd37310ad76c457510,SP,2018-07-17,2018-08-04,18,190.14,10.563333333333333,261.6493141946074,42,18_3,referral,22c29808c4f815213303f8933030604c,2018-04-17,2018-05-17,30,reseller,online_big,car_accessories,34d40cdaf94010a1d05b0d6212f9e909,fbf4aef3f6915dc0c3c97d6812522f6a
147,1b4b28463457a256e9a784ebe2a8f630,SP,2018-08-09,2018-08-09,1,683.5,683.5,190.42563655433403,20,18_3,unknown,358adb2fee9a122549618e46925a00a5,2018-04-18,2018-04-23,5,reseller,online_medium,car_accessories,a8387c01a09e99ce014107505b92388c,4ef15afb4b2723d8f3d81e51ec7afefe
148,daf565f087a52def0fd5c5825b3661bc,SC,2018-06-19,2018-08-22,65,505.97,7.784153846153846,886.2908488574196,71,18_2,organic_search,22c29808c4f815213303f8933030604c,2018-03-21,2018-03-28,7,reseller,online_big,home_decor,a8387c01a09e99ce014107505b92388c,6565aa9ce3178a5caf6171827af3a9ba
149,120476eb7a04c149d14772edaf5d9bf2,RJ,2018-07-14,2018-08-10,28,2217.97,79.21321428571427,463.2687963071021,46,18_3,paid_search,3cd2a8301d5395f21cdd3094c9eaa2f4,2017-08-01,2018-06-25,328,reseller,online_big,construction_tools_house_garden,b90f87164b5f8c2cfa5c8572834dbe3f,85fc447d336637ba1df43e793199fbc8
150,980640c45d7a4635885491d077167e4d,SP,2018-07-05,2018-08-22,48,761.9200000000001,15.873333333333337,540.7009309447034,54,18_3,unknown,b76ef37428e6799c421989521c0e5077,2018-05-22,2018-05-24,2,reseller,online_medium,bags_backpacks,4b339f9567d060bcea4f5136b9f5949e,de63de0d10a6012430098db33c679b0b
151,04843805947f0fc584fc1969b6e50fe7,RS,2018-08-05,2018-08-05,1,1325.24,1325.24,831.4590258112245,23,18_3,social,58326e62183c14b0c03085c33b9fdc44,2018-03-26,2018-04-18,23,manufacturer,online_big,home_decor,9d12ef1a7eca3ec58c545c678af7869c,fbf4aef3f6915dc0c3c97d6812522f6a
152,c5f7e746b7e6d07def6c0dae9903279b,PR,2018-04-15,2018-08-22,130,1199.08,9.223692307692309,524.464299623901,135,18_2,organic_search,22c29808c4f815213303f8933030604c,2018-01-12,2018-03-01,48,reseller,industry,pet,56bf83c4bb35763a51c2baab501b4c67,d3d1e91a157ea7f90548eef82f1955e3
153,1f7dfad2cb384ea4d2d7e1ffbd78c407,SP,2018-05-05,2018-05-05,1,40.71,40.71,46.693873413336,116,18_2,unknown,b76ef37428e6799c421989521c0e5077,2018-04-19,2018-04-20,1,manufacturer,industry,toys,34d40cdaf94010a1d05b0d6212f9e909,9e4d1098a3b0f5da39b0bc48f9876645
154,4a1f694197d05fe70026b016a7316b41,SP,2018-02-17,2018-08-13,178,536.7900000000001,3.0156741573033714,793.8293390534045,193,18_1,paid_search,ce1a65abd0973638f1c887a6efcfa82d,2018-01-10,2018-02-02,23,reseller,online_medium,home_decor,de63de0d10a6012430098db33c679b0b,4ef15afb4b2723d8f3d81e51ec7afefe
155,1cbdc7cf130a41fd13a3c2a7d2fcfda7,MG,2018-05-07,2018-07-05,59,105.99,1.7964406779661015,353.82575329726666,113,18_2,unknown,e998c9a2c0e92504311cde9e43a34026,2018-02-28,2018-03-16,16,reseller,offline,bed_bath_table,9e4d1098a3b0f5da39b0bc48f9876645,6565aa9ce3178a5caf6171827af3a9ba
156,9d681c7e12db302cb261e721040dde65,PR,2018-05-21,2018-08-16,87,512.52,5.89103448275862,740.7927551359754,99,18_2,organic_search,22c29808c4f815213303f8933030604c,2018-05-04,2018-05-04,0,reseller,online_small,sports_leisure,0a0fb2b07d841f84fb6714e35c723075,2695de1affa7750089c0455f8ce27021
157,5e105f5c9f63f5f1fd75d6cb942e55b1,SP,2018-05-20,2018-08-25,98,1198.07,12.225204081632652,643.0469684264814,101,18_2,unknown,b76ef37428e6799c421989521c0e5077,2018-01-05,2018-01-30,25,manufacturer,online_medium,home_decor,068066e24f0c643eb1d089c7dd20cd73,6565aa9ce3178a5caf6171827af3a9ba
158,f88adb15807168d3c43d71021090ce4a,SP,2018-04-24,2018-08-14,112,436.54,3.897678571428572,318.17599507869664,126,18_2,paid_search,f017be4dbf86243af5c1ebed0cff36a2,2018-02-10,2018-03-23,41,reseller,online_medium,gifts,9e4d1098a3b0f5da39b0bc48f9876645,4ef15afb4b2723d8f3d81e51ec7afefe
159,02f623a8eb246f3c5f7c2f96462654e6,SP,2018-04-25,2018-08-23,120,5548.37,46.23641666666666,471.0670349033135,125,18_2,organic_search,22c29808c4f815213303f8933030604c,2018-04-16,2018-04-18,2,reseller,online_medium,sports_leisure,370c9f455f93a9a96cbe9bea48e70033,56bf83c4bb35763a51c2baab501b4c67
160,3f9be91358837bff69df67edfa3e42e8,PR,2018-03-30,2018-05-12,44,437.34,9.939545454545454,562.0647425961081,152,18_1,paid_search,22c29808c4f815213303f8933030604c,2018-02-19,2018-03-01,10,reseller,online_medium,pet,9e4d1098a3b0f5da39b0bc48f9876645,495d4e95a8cf8bbf8b432b612a2aa328
161,87d3c3aeb3ead335511b3ce315eb341e,SP,2018-06-13,2018-08-18,66,535.64,8.115757575757575,393.6000151673612,77,18_2,direct_traffic,22c29808c4f815213303f8933030604c,2018-05-09,2018-05-14,5,reseller,offline,toys,b90f87164b5f8c2cfa5c8572834dbe3f,a8387c01a09e99ce014107505b92388c
