order_id,product_id,order_item_id,price,freight_value,seller_profit,distance,order_approved_at,seller_id
bb5229662821e68be478acdd18eea342,1a080577618e7fe4d9ddd8fb2b47a964,1,500.0,54.0,446.0,2079.1686671764865,2018-06-02 13:10:14,7d13fca15225358621be4086e1eb0964
bbc796bc3e529de379f16c90fc437a82,53b36df67ebb7c41585e8d54d6772e08,1,115.0,51.31,63.69,2176.441205962045,2018-03-29 00:55:28,7d13fca15225358621be4086e1eb0964
bbccc293dde3a6b72a942c4117678017,6eb70dfb283dc3f645ed7b03c990dc72,1,55.0,18.27,36.730000000000004,514.4490254291568,2018-05-16 09:33:12,7d13fca15225358621be4086e1eb0964
bc8040ec215e524e30722602d813a804,53b36df67ebb7c41585e8d54d6772e08,1,128.89,15.65,113.23999999999998,419.6249641424366,2018-03-01 21:09:35,7d13fca15225358621be4086e1eb0964
bca32e22d44a9179359d3ee73a26ce49,38a3b0c53acb7f9b75ba80fa1c597219,1,143.8,13.67,130.13000000000002,289.7497493392091,2018-08-13 16:10:12,7d13fca15225358621be4086e1eb0964
bdc2873154c5a2699958e9246e2a4c1c,5e5d267a41f3d8bb608c2f0bd4b4972f,1,223.0,19.44,203.56,481.1794008568938,2018-04-05 22:29:09,7d13fca15225358621be4086e1eb0964
bdefd25a848afe646dfd9751002facdf,f41b320ee2aceb9f8aed915e294e6b4c,1,220.0,19.64,200.36,400.2580241371722,2018-08-24 17:24:12,7d13fca15225358621be4086e1eb0964
be97eee4de1bfb3280324360aafea3cb,53b36df67ebb7c41585e8d54d6772e08,1,115.0,18.69,96.31,847.2452604846129,2018-03-19 10:07:19,7d13fca15225358621be4086e1eb0964
9d4fe519c77c087d5a1bd73637c5c6bf,9feeadd6b97835152e83e1b25b46f5c4,1,104.9,19.7,85.2,568.9162102426096,2018-05-16 06:52:23,6b3bd31ad8fcda4b2635ec9f3ff2ecdf
be9b657bc6db0ce7ee053472ae3e3fb6,6f3b5b605d91b7439c5e3f5a8dffeea7,1,155.0,13.75,141.25,83.41186786237242,2018-08-08 19:55:13,7d13fca15225358621be4086e1eb0964
fc6d96687311cbd6670c447e7eea25dc,53b36df67ebb7c41585e8d54d6772e08,1,110.0,13.21,96.78999999999999,83.41186786237242,2018-04-17 09:51:26,7d13fca15225358621be4086e1eb0964
f117aeca0c3c9410a2eafabdeafdc214,fe7f10e5c9d36a294333b0c35ccc24ad,1,72.0,14.81,57.19,209.84609474955056,2018-08-05 01:04:36,cc63f0dd2acba93ffed4fe9f8e0321fa
45dbfcedafb7b44504dfb439ae973db0,f9421e9d9b4689dd804adbdb8c712d39,1,89.99,23.57,66.41999999999999,351.0826169963844,2018-06-26 05:12:59,65febd49fd28ec955651299159b1f527
cb3fd1d04f967b6c2d2fbb8f50970c8f,6030a4783b8f3adc3d0e392b0df67064,1,65.0,13.12,51.88,331.6495150145026,2018-08-23 21:55:17,2e7ea2aafec5835e781b21d6d1faf1f1
bf0a0b465be0fe8e8e83edb5bca69a34,1a080577618e7fe4d9ddd8fb2b47a964,1,549.0,25.77,523.23,1345.6124340147392,2018-07-21 10:05:21,7d13fca15225358621be4086e1eb0964
8badb85035ae9283c53e42b0ab697410,2722b7e5f68e776d18fe901638034e54,1,37.9,20.54,17.36,1228.813643235215,2018-08-06 09:35:09,3d5d0dc7073a299e31fa718ce1bc00b6
c0a8ef94e050fd7fb74a3757be5b3da0,53b36df67ebb7c41585e8d54d6772e08,1,119.0,13.49,105.51,167.9498416363472,2018-07-05 16:27:53,7d13fca15225358621be4086e1eb0964
e46feda6e61a3f6fbfb0b230faba9640,2d7b32f14206000e07fcb6e05bcb8bfc,1,125.0,30.96,94.03999999999999,170.8002682174302,2018-07-18 02:55:20,165b1235e9e9942cb5fae67103576fb0
afbf35931e267fd7988736eea16cdb9e,d42869d5edf603eb87c4b4cb40d11ca1,1,53.0,12.81,40.19,164.2017681386421,2018-05-31 03:35:59,af3ef48d0e13835e529c29ac573c63e5
c10214f41bb82f350a4a7f135c97f0b2,53b36df67ebb7c41585e8d54d6772e08,1,99.9,0.0,99.9,291.3306409667222,2018-05-01 11:59:11,7d13fca15225358621be4086e1eb0964
c6735c93a3773ffe872b4184ccfdad09,60ee9861f35c13d4a3a2bc10e86bb05b,1,139.9,15.86,124.04,352.4741566412183,2018-04-25 10:12:55,bd4431c1a8dfa744b59e1e2a8bc99b9e
c10600160de02ce63a426cc0e410e7a7,53b36df67ebb7c41585e8d54d6772e08,1,125.0,17.31,107.69,1371.34309024551,2018-02-24 22:30:39,7d13fca15225358621be4086e1eb0964
377696852de6926eeb2b8322d847a15b,dcc0e81eb76da517c6145e0c64b07c3a,1,76.99,15.55,61.44,1488.479960653039,2018-04-24 17:29:26,ba143b05f0110f0dc71ad71b4466ce92
c130ce426e4cd480fb71381c3535a0af,6f3b5b605d91b7439c5e3f5a8dffeea7,1,165.0,13.59,151.41,291.59995504892385,2018-03-22 08:28:55,7d13fca15225358621be4086e1eb0964
86955b2db2cfd164e4ba01d2f63d0906,7088744b00831b410bd17716cb578f39,1,34.5,7.39,27.11,18.521867664678556,2018-05-01 19:13:27,41b14765bd56c8ad10971074380f9c0c
c14280403027095676ce13109d5e2864,13db47eae724e2848e12b71a617a3a41,1,467.0,21.15,445.85,1255.8097205365393,2018-03-19 07:28:21,7d13fca15225358621be4086e1eb0964
c1b556dfb56a3302a7d965e0da3d5e11,53b36df67ebb7c41585e8d54d6772e08,1,110.0,0.0,110.0,314.61151791061343,2018-05-05 21:33:09,7d13fca15225358621be4086e1eb0964
25461ae3c4bf9bf6e41a3a163f763c8f,eeb185c268c344e2308a3eca19154cee,1,56.54,7.66,48.879999999999995,28.8767817947649,2018-08-12 21:05:14,7ff588a03c2aeae4fbd23f9ae64b760d
c206348085f589eaf3bcd60a005bb15c,461f43be3bdf8844e65b62d9ac2c7a5a,1,145.0,12.51,132.49,284.7286324380066,2018-02-27 04:31:24,7d13fca15225358621be4086e1eb0964
c21b52965ab8bbc3d27579c093386807,13db47eae724e2848e12b71a617a3a41,1,499.99,21.38,478.61,571.6473973529652,2018-04-01 18:50:26,7d13fca15225358621be4086e1eb0964
c237167dd6b573071accd0996f0152b6,53b36df67ebb7c41585e8d54d6772e08,1,115.0,0.0,115.0,641.285763397707,2018-05-11 20:57:05,7d13fca15225358621be4086e1eb0964
2380ca3ffd1097862f0f1f9b8f7c566f,cd2ea14a901da3b47b33516f3ca6929e,1,69.0,22.19,46.81,697.9060771533301,2018-05-12 13:54:45,6aa3928696eab49a19a466e665a649fd
7aea47643f83c856db4ceee0830f39da,8173ca41cdb176462f9ae79821a48404,1,35.9,18.23,17.669999999999998,418.71959211625665,2018-05-09 11:55:23,d566c37fa119d5e66c4e9052e83ee4ea
7aea47643f83c856db4ceee0830f39da,8173ca41cdb176462f9ae79821a48404,2,35.9,18.23,17.669999999999998,418.71959211625665,2018-05-09 11:55:23,d566c37fa119d5e66c4e9052e83ee4ea
c2911ae423d7c8d3766951c51723af34,53b36df67ebb7c41585e8d54d6772e08,1,119.0,18.93,100.07,106.59672958325066,2018-06-27 15:55:11,7d13fca15225358621be4086e1eb0964
c3446ae06c997834544dd978e2c4cf7c,53b36df67ebb7c41585e8d54d6772e08,1,99.9,0.0,99.9,628.5166333772477,2018-05-02 09:14:54,7d13fca15225358621be4086e1eb0964
c38db22a86ae94a2a5a9dd2d5700f6cb,53b36df67ebb7c41585e8d54d6772e08,1,99.9,0.0,99.9,522.9542501803556,2018-05-09 17:36:39,7d13fca15225358621be4086e1eb0964
9cd2255ff41cdabee2e24bd9ec5b2084,261dc97192b478e60fd1318cd0650618,1,39.0,18.23,20.77,853.0605741300217,2018-05-10 16:31:24,8a432f4e5b471f8da497d7dc517666e2
8284b00d4745bed4c4823f738941718f,20e4242f5101de646ac3a76508fc640d,1,50.0,18.15,31.85,385.2135810433527,2018-08-24 15:55:15,0a85ebe4e328db81ac9109781205e2f7
6a5f34bb72296c7b4f4a68b6d742d390,72cc36db9008f414bea55e8d38d38049,1,41.52,23.44,18.080000000000002,1088.4127563275579,2018-07-17 10:45:17,33cbbec1e7e1044aaf11d152172c776f
c393997142861148ab156520bb0ed1fb,e0d64dcfaa3b6db5c54ca298ae101d05,1,146.01,22.95,123.05999999999999,1353.8131825670378,2018-08-08 11:55:14,7d13fca15225358621be4086e1eb0964
ce6cb2b1ad992ad81325f7672d407696,e15ba46909cf94625dfd772166a27e68,1,28.9,17.06,11.84,1453.5037611818213,2018-03-09 01:27:35,d9a84e1403de8da0c3aa531d6d108ba6
c3d40727f60424d81739c4647fab72aa,53b36df67ebb7c41585e8d54d6772e08,1,110.0,0.0,110.0,406.34228637019316,2018-04-19 22:30:12,7d13fca15225358621be4086e1eb0964
71b2f4ee75a2ad70a20e594c8638b23d,abef8cc12c6428d93526f5bd0f76dd0c,1,18.55,16.32,2.2300000000000004,460.62119633853615,2018-08-17 03:35:15,b64d51f0435e884e8de603b1655155ae
38eb04fead5a8c966e7e01b87830b50e,0a4f9f421af66d2ea061fbb8883419f7,1,110.32,15.87,94.44999999999999,454.5794587832218,2018-08-04 09:04:03,c70c1b0d8ca86052f45a432a38b73958
c3d82084f95e12ecd6cc271e0c225175,341141693c1995e911d0a5843f7c289b,1,110.0,18.87,91.13,515.7935280018486,2018-07-29 18:30:32,7d13fca15225358621be4086e1eb0964
fffcd46ef2263f404302a634eb57f7eb,32e07fd915822b0765e448c4dd74c828,1,350.0,36.53,313.47,354.8493425017828,2018-07-17 04:31:48,f3c38ab652836d21de61fb8314b69182
c3f5604968d8dd5686a261e2ff17cb96,bf2f8d918c34551d0bc8861f3779953e,1,301.0,39.02,261.98,2228.0454810127744,2018-08-03 11:00:14,7d13fca15225358621be4086e1eb0964
c410904a63a021b7cc16816947ea4769,13db47eae724e2848e12b71a617a3a41,1,467.0,24.98,442.02,890.2366653785059,2018-03-20 14:15:33,7d13fca15225358621be4086e1eb0964
c54e182c8f67aed244820428d9ca9085,53b36df67ebb7c41585e8d54d6772e08,1,99.9,0.0,99.9,473.37585715945505,2018-05-04 11:51:45,7d13fca15225358621be4086e1eb0964
c557d8e5e437bc8ab2f3240b65a97e27,e0d64dcfaa3b6db5c54ca298ae101d05,1,146.01,13.68,132.32999999999998,291.8405349747951,2018-08-18 15:29:51,7d13fca15225358621be4086e1eb0964
c57ae5ddbc1ce170981df1880afd9dd1,6eb70dfb283dc3f645ed7b03c990dc72,1,55.0,12.83,42.17,278.5151262616435,2018-05-14 17:30:45,7d13fca15225358621be4086e1eb0964
05147da86ae779803eaa2a5480010af9,0a29ce51f88190dc32d9f6a23f7e9a8c,1,9.9,7.39,2.5100000000000007,22.388168060455328,2018-06-09 01:55:12,138dbe45fc62f1e244378131a6801526
c5ef3528eb12fb5bef1ecfcd6f72843c,f819f0c84a64f02d3a5606ca95edd272,1,600.0,125.99,474.01,422.24702998952074,2018-02-17 02:07:42,7d13fca15225358621be4086e1eb0964
67237faa0d1a15c51811b4888270a4c2,5c61329e1b7e18310bbc294c17cd47bb,1,99.99,18.58,81.41,431.23865566736686,2018-06-08 20:53:05,caa9bc43a9fe8cf9c564ddd8a03cc4a6
b1127d37a7b6bdc4fadbc3e1345338dd,4b51c9faea1c980869cf8558f2bbf48d,1,85.2,13.94,71.26,143.28076885430193,2018-08-20 21:30:08,985c92cc412091f8529c12d7f23d3fef
c66e755acf913956ae3838e2c73e962b,38a3b0c53acb7f9b75ba80fa1c597219,1,143.8,51.73,92.07000000000002,1522.2105359972513,2018-08-13 09:05:12,7d13fca15225358621be4086e1eb0964
c767c6e164464c133c309cd34b800997,53b36df67ebb7c41585e8d54d6772e08,1,99.9,0.0,99.9,555.932534512774,2018-04-26 10:33:46,7d13fca15225358621be4086e1eb0964
c76d764d0f993151eb234c324e2b09ce,e0d64dcfaa3b6db5c54ca298ae101d05,1,144.0,20.2,123.8,597.1375851898114,2018-06-13 03:55:14,7d13fca15225358621be4086e1eb0964
c77ede410bfde247ebf9220aea6ca49a,6eb70dfb283dc3f645ed7b03c990dc72,1,55.0,12.83,42.17,273.0518038875116,2018-05-16 00:33:50,7d13fca15225358621be4086e1eb0964
c7c0573cccba9f9162671f96f5f12e60,13db47eae724e2848e12b71a617a3a41,1,499.99,21.38,478.61,432.84519720490744,2018-04-11 10:50:57,7d13fca15225358621be4086e1eb0964
dd26c70e6896e3faa053b43b35ba8330,0a407038cdb51df51fa8d01c54fa05f0,1,119.9,30.64,89.26,504.98579108839306,2018-07-27 02:05:20,3ab971ce71839580d2ae5b4e40fe8044
92f21edc7e69a84e3e521e9adc7c83b8,5096e827f6152df3974343e735a52dc9,2,65.0,23.56,41.44,621.2315819854128,2018-07-20 21:30:14,bdae679a9b282249bc23b9b69dae9a99
92f21edc7e69a84e3e521e9adc7c83b8,badbf5d003888b6338ea8774b4ac9717,3,65.0,23.57,41.43,621.2315819854128,2018-07-20 21:30:14,bdae679a9b282249bc23b9b69dae9a99
92a327e7271313540958cf048ff5c2cd,781ae1be29375f62847b894fb20a1cbe,1,34.9,7.82,27.08,44.82942478843156,2018-06-14 15:38:52,213fafb0ca06fb3d5886579c2565791b
c8223ab24b18df53e6a37eae1fd69d48,af8215adef2df1e9e66642f159e81e55,1,510.99,16.24,494.75,302.16000079642936,2018-08-04 15:50:10,7d13fca15225358621be4086e1eb0964
c95614cc539582d4d37f7effd5aa7375,53ea9da485f6aed8a6f03a85831fe021,1,219.0,19.41,199.59,462.54250082927854,2018-03-07 03:20:36,7d13fca15225358621be4086e1eb0964
c9c382f83e175303a797ca7de7240679,42a2efd39155b59e16bac90081495285,1,157.0,13.76,143.24,288.1396226492038,2018-08-14 10:10:12,7d13fca15225358621be4086e1eb0964
c9c727aec325e060789405c422a90c1d,912d1fc21117a94dc8a67186df6010a7,1,110.65,37.69,72.96000000000001,2014.3277123965029,2018-08-14 10:15:17,7d13fca15225358621be4086e1eb0964
cabbda9faa21b3ae37ff649c0fec4f55,6f3b5b605d91b7439c5e3f5a8dffeea7,1,145.0,17.19,127.81,833.9630772136064,2018-05-11 03:11:22,7d13fca15225358621be4086e1eb0964
cac0cf69e6b636454b35048fac095f75,d285360f29ac7fd97640bf0baef03de0,1,278.0,38.64,239.36,2022.4183962142345,2018-05-09 07:15:22,7d13fca15225358621be4086e1eb0964
cb8ec27d37e47fdbc81f78fe926c7dbf,9bfc55df037ce3ac01bfd84781adf7e5,1,590.0,16.57,573.43,384.4573132932959,2018-05-07 18:09:48,7d13fca15225358621be4086e1eb0964
cb926a5abfd9b91198cb1bfaea0f4fb9,53b36df67ebb7c41585e8d54d6772e08,1,110.0,0.0,110.0,85.37358973786111,2018-05-04 09:12:36,7d13fca15225358621be4086e1eb0964
cbc5205b9df432b848e1e8a2331ffeca,e0d64dcfaa3b6db5c54ca298ae101d05,1,144.0,13.45,130.55,287.02680243221454,2018-05-11 03:37:34,7d13fca15225358621be4086e1eb0964
4d59391202a2a67c2e2fea6f349a67f5,69455f41626a745aea9ee9164cb9eafd,1,125.0,8.14,116.86,3.0144047260943774,2018-08-13 13:25:14,bce6a5ecf98e99fd2a8868b15c51f04b
4d59391202a2a67c2e2fea6f349a67f5,69455f41626a745aea9ee9164cb9eafd,2,125.0,8.14,116.86,3.0144047260943774,2018-08-13 13:25:14,bce6a5ecf98e99fd2a8868b15c51f04b
cbd6b0d6698b0b6018dc2f613942fd42,bce474cc95b6e77657e10939b0b4248c,1,146.0,13.68,132.32,301.276346646127,2018-08-06 13:35:17,7d13fca15225358621be4086e1eb0964
cc145c0ced2265574e7e11c71735b5ac,53b36df67ebb7c41585e8d54d6772e08,1,110.0,0.0,110.0,284.29198452459264,2018-05-08 04:14:54,7d13fca15225358621be4086e1eb0964
ccc0965b6e9996d22fca63fe790a3c30,6f3b5b605d91b7439c5e3f5a8dffeea7,1,145.0,17.19,127.81,237.82202571023683,2018-05-10 20:17:42,7d13fca15225358621be4086e1eb0964
cce79f931c657237cdc1dfbbff4ba653,461f43be3bdf8844e65b62d9ac2c7a5a,1,118.0,10.48,107.52,516.8211688924974,2018-05-10 20:17:27,7d13fca15225358621be4086e1eb0964
ef759931a1e239c554b2d2a25957e7cd,8ceb6a29cf065f382c7b8cbc9fea3a84,1,110.32,15.87,94.44999999999999,411.4939065044262,2018-08-20 17:50:27,c70c1b0d8ca86052f45a432a38b73958
ef759931a1e239c554b2d2a25957e7cd,2dd91cf063cf57cb0eebef072746daab,2,110.32,15.87,94.44999999999999,411.4939065044262,2018-08-20 17:50:27,c70c1b0d8ca86052f45a432a38b73958
cd38154bf340cc6b376898bd4b82b125,53b36df67ebb7c41585e8d54d6772e08,1,99.9,0.0,99.9,523.8668899131063,2018-05-07 16:55:52,7d13fca15225358621be4086e1eb0964
0f34e281521119381162d15a73510e3b,5e3b4b17383b90a3129e552bd71bf2b8,1,82.0,11.83,70.17,17.253796465477482,2018-06-14 23:58:20,516e7738bd8f735ac19a010ee5450d8d
cdd6677f7c680eaddf4183ec4780e65d,1a080577618e7fe4d9ddd8fb2b47a964,1,550.0,21.73,528.27,497.09338930916715,2018-04-03 17:10:22,7d13fca15225358621be4086e1eb0964
ce2ecdcbc1e28b1dc89e733087c941ed,53ea9da485f6aed8a6f03a85831fe021,1,230.0,14.05,215.95,280.0039922326944,2018-04-25 00:31:35,7d13fca15225358621be4086e1eb0964
ce2fb547113cbecb9d645891bdb70c66,53b36df67ebb7c41585e8d54d6772e08,1,99.9,0.0,99.9,512.4788298268718,2018-05-10 04:16:30,7d13fca15225358621be4086e1eb0964
cef25673fc64efd9564270760806eacc,53ea9da485f6aed8a6f03a85831fe021,1,230.0,14.05,215.95,223.84565987706367,2018-05-08 14:30:34,7d13fca15225358621be4086e1eb0964
6460cc80249f46f8289b2a8d55d61dbd,114a9cb094339f99851ada566136661b,2,89.9,14.74,75.16000000000001,223.56500351554195,2018-02-01 01:29:49,07de60b03d150fb3ea09eab5da5e4c8b
cf3b1dd0779afd4864077711786dbe2b,13db47eae724e2848e12b71a617a3a41,1,467.0,15.71,451.29,290.4209944960756,2018-03-20 03:48:52,7d13fca15225358621be4086e1eb0964
cface3d9f0cffca04d1a90e042db06a3,461f43be3bdf8844e65b62d9ac2c7a5a,1,118.0,12.62,105.38,1344.7402549720439,2018-05-10 00:34:07,7d13fca15225358621be4086e1eb0964
d03428478ca1e760e9c5898acc54665f,31b8e7c2a22f3dba5183cc110bdd72f7,1,199.6,14.06,185.54,298.19958406461853,2018-08-14 22:44:10,7d13fca15225358621be4086e1eb0964
7595f9b8e070df43bea3c85e1e25d361,7c433a3314f8ce018f386af369d96d61,1,12.51,8.29,4.220000000000001,9.52641484069476,2018-08-04 21:30:11,508808d438fe2ff972ed13bb8f4a82e2
d0a75d6eda61b8a7261946b34ffb350c,2ae49b2b174231324f42d783f93d0edc,1,220.0,61.6,158.4,2467.5907094416834,2018-04-24 19:21:47,7d13fca15225358621be4086e1eb0964
d1ee985bf7378b46fd1058b35c8132da,11182511f8556822085ea032df785dae,1,96.58,22.61,73.97,972.0460388498553,2018-08-09 03:44:53,7d13fca15225358621be4086e1eb0964
d21711f4bfc26162d5a8e471d7edb25f,ba74c6b75d2ad7503175809688d5a03c,1,178.99,19.35,159.64000000000001,594.1076179403096,2018-07-27 23:30:58,7d13fca15225358621be4086e1eb0964
d279d0537eba57893e86d387ea58d4a4,d285360f29ac7fd97640bf0baef03de0,1,278.0,19.83,258.17,911.5759404593749,2018-05-08 22:55:18,7d13fca15225358621be4086e1eb0964
4ce2a78f4b4b1166f0e04bbdc825f7b3,b316bc5e17977e45daeede53257820d8,1,228.0,38.51,189.49,1265.110703043961,2018-08-16 09:50:25,dc64d75cc406bb0697be983831430e60
87ad518d2d4ad356d66440d337c509de,b05ec8d9cabec69e637318ebba813a09,1,126.99,27.19,99.8,881.0360020583577,2018-08-06 16:35:15,cc63f0dd2acba93ffed4fe9f8e0321fa
87ad518d2d4ad356d66440d337c509de,b05ec8d9cabec69e637318ebba813a09,2,126.99,27.19,99.8,881.0360020583577,2018-08-06 16:35:15,cc63f0dd2acba93ffed4fe9f8e0321fa
c41156a66829f82ecae077059c6ec307,56be1c4161cca988cfebc66dc35b4feb,1,51.0,19.55,31.45,781.1131717707256,2018-06-13 02:18:55,65febd49fd28ec955651299159b1f527
c41156a66829f82ecae077059c6ec307,56be1c4161cca988cfebc66dc35b4feb,2,51.0,19.55,31.45,781.1131717707256,2018-06-13 02:18:55,65febd49fd28ec955651299159b1f527
42c2a157693d131ba7b7a4388ff9c21e,f889fb87b505b73de10c18b93352469f,1,110.32,18.87,91.44999999999999,790.8524536944063,2018-06-27 16:55:20,c70c1b0d8ca86052f45a432a38b73958
d3702a0c7d129ebdb41eb60791ea41e2,6f3b5b605d91b7439c5e3f5a8dffeea7,1,145.0,34.31,110.69,2008.1505528222522,2018-05-08 19:34:38,7d13fca15225358621be4086e1eb0964
cd9a4a2f34981d431266156f950ce0ef,765a8070ece0f1383d0f5faf913dfb9b,1,65.9,22.96,42.940000000000005,1885.6200446896175,2018-06-07 13:57:30,6b3bd31ad8fcda4b2635ec9f3ff2ecdf
87cb6bc6178f0a340e40123b7b042243,2c0c951471371afa81e47d7bf8d20522,1,42.0,37.04,4.960000000000001,2082.407938243078,2018-04-17 05:55:35,850913d59ce317156b00f3705f1c3edb
d3ac7f284f550007e269b7d526bebd53,53b36df67ebb7c41585e8d54d6772e08,1,99.9,0.0,99.9,2376.0578617005854,2018-05-08 08:29:58,7d13fca15225358621be4086e1eb0964
d3c45d7784ed004c4ed67e4dd0f1cf38,461f43be3bdf8844e65b62d9ac2c7a5a,1,123.0,13.3,109.7,286.9858402186847,2018-03-28 06:15:10,7d13fca15225358621be4086e1eb0964
fb3ea316744c112147796dcd168a18f3,49b9c5584a546562e3b954561980b48e,1,99.5,8.86,90.64,19.195735649117495,2018-08-15 12:30:17,77a515caa36327151d1cc6c32a9f00e1
d48863aea86f6a6ccbcf40c4d1a38a0c,53b36df67ebb7c41585e8d54d6772e08,1,99.9,0.0,99.9,597.522881650678,2018-05-03 13:34:18,7d13fca15225358621be4086e1eb0964
d592b82802bd7cdce8d3e8b48e07cd58,53b36df67ebb7c41585e8d54d6772e08,1,110.0,0.0,110.0,285.7104449213782,2018-05-05 22:13:07,7d13fca15225358621be4086e1eb0964
d778bedecb77b234aeb18dc79ff59194,d285360f29ac7fd97640bf0baef03de0,1,278.0,19.83,258.17,1042.494493195088,2018-05-05 17:10:20,7d13fca15225358621be4086e1eb0964
d147001bf6f7a4295040343db205d9c1,b46df49597c48fda458171cd058059c4,1,119.88,17.03,102.85,865.4714078042521,2018-08-02 05:15:19,ffc470761de7d0232558ba5e786e57b7
d77c01a7f1b1ea093949dbc6fe3cc2fa,53b36df67ebb7c41585e8d54d6772e08,1,99.9,0.0,99.9,610.9488869941757,2018-04-25 17:55:27,7d13fca15225358621be4086e1eb0964
082730bdb06cc2b755fbb33becd6ccec,eee404f099d4035b0f3e4dc374669a31,1,30.0,18.31,11.690000000000001,645.5810751955162,2018-07-24 23:15:14,88cf19ec1fc2c58f161aee259d57142c
d9206b6df475ed69a1f7de7ecc2d9401,53b36df67ebb7c41585e8d54d6772e08,1,115.0,18.69,96.31,635.8112399813261,2018-03-20 03:10:46,7d13fca15225358621be4086e1eb0964
d9626ceed1048372a97bb68643b58410,6eb70dfb283dc3f645ed7b03c990dc72,1,65.0,12.89,52.11,88.74534127593985,2018-05-18 12:56:31,7d13fca15225358621be4086e1eb0964
d9b968b9f8c464fd7941981e0ee66845,31b8e7c2a22f3dba5183cc110bdd72f7,1,185.0,13.96,171.04,276.86441174963034,2018-08-04 19:35:18,7d13fca15225358621be4086e1eb0964
f7c14483b0baaae57ea57152605b3b2f,53b36df67ebb7c41585e8d54d6772e08,1,115.0,13.25,101.75,276.86441174963034,2018-03-27 04:08:43,7d13fca15225358621be4086e1eb0964
dc92d883dd189c16557a2d1cea609de3,c23ce1a424314067b298aeca014aa15c,1,49.0,7.87,41.13,50.5912172366314,2018-05-03 14:32:41,850913d59ce317156b00f3705f1c3edb
b958441e8e334c3996a9b0c55e5c797b,f73d1f2d7bcbf613000d643e7ec9d528,1,114.99,8.57,106.41999999999999,76.17491228913684,2018-04-10 15:50:24,c70c1b0d8ca86052f45a432a38b73958
bb5cce57f8d80c481d1beee24eda6616,6ec26b3516fecd18cda3001a9c48a242,1,110.32,8.03,102.28999999999999,76.17491228913684,2018-06-27 11:57:21,c70c1b0d8ca86052f45a432a38b73958
ca43f8e8a9bf6a143bdfe24cc9fa5c1d,aa70ae9ee9a798d44ae6e00ce6d82cb1,1,110.32,8.03,102.28999999999999,76.17491228913684,2018-07-24 11:24:21,c70c1b0d8ca86052f45a432a38b73958
d9d7e5dfa3a521b26058665230c530a2,53b36df67ebb7c41585e8d54d6772e08,1,110.0,0.0,110.0,1813.2947749652935,2018-05-03 22:30:34,7d13fca15225358621be4086e1eb0964
dbc6163631edab2e963462a16fbd7e8d,53b36df67ebb7c41585e8d54d6772e08,1,119.0,13.49,105.51,377.81406458890876,2018-06-24 17:59:11,7d13fca15225358621be4086e1eb0964
20d69c16639be3f1e32de06430505970,b1551ef44e04265b510840b991b24b51,1,79.9,23.14,56.760000000000005,863.8593648021314,2018-05-06 00:30:34,cac876b37d3abcd6bd76caca30277996
1def557ed62966137b261a8229f74e39,6617dc0e4b4e8c383c5b34faaa2da4ca,1,19.9,13.71,6.189999999999998,143.79878669089948,2018-03-28 22:30:13,d8d9567d0bfb0bc7eb845a205ba42657
94f1c6e75d7f8c25a1094c0f45ac1a07,5c61329e1b7e18310bbc294c17cd47bb,1,99.99,13.14,86.85,91.43941010788758,2018-05-08 11:35:58,caa9bc43a9fe8cf9c564ddd8a03cc4a6
b86cadfb9d8fe2a3eba84001de30fec2,2535db191954746776aa1f51dc1a9651,1,18.5,12.79,5.710000000000001,155.9264737669412,2018-04-04 11:30:19,ca7c6bd577e559472af1c699de9e764e
dd1240d12bb27a5516e0bfe172c26d0b,53ea9da485f6aed8a6f03a85831fe021,1,230.0,19.95,210.05,580.0933905258502,2018-03-12 19:15:36,7d13fca15225358621be4086e1eb0964
69cb0d195f5c4d7f9d4a13bfb8d65600,b89d5de215883aede36ee1988dd754ab,1,180.0,16.11,163.89,605.068706695302,2018-06-07 18:17:35,94165aea8a35c3c21499cbcae239b16c
1d2c5463089cdcd251914b1c08a4d103,215d6de5878361301ea712b9d36dee94,1,105.99,23.54,82.44999999999999,615.383717153335,2018-06-30 11:30:13,87d3c3aeb3ead335511b3ce315eb341e
38971812f1db9e4a30885e5574dcbe53,c5cd81e7dcab1a6baed9cedff7c531ef,2,67.9,39.29,28.610000000000007,622.1332813319524,2018-06-24 17:18:18,d566c37fa119d5e66c4e9052e83ee4ea
ddc162708923f29398f06661ac27c18a,53b36df67ebb7c41585e8d54d6772e08,1,99.9,0.0,99.9,506.73200849651164,2018-05-10 02:35:08,7d13fca15225358621be4086e1eb0964
de3af37c394d28dbda628ece8f1997ab,53b36df67ebb7c41585e8d54d6772e08,1,99.9,0.0,99.9,285.2456726584413,2018-04-26 09:56:22,7d13fca15225358621be4086e1eb0964
de9a3a4892ed94ca9e82655bdae1b840,53ea9da485f6aed8a6f03a85831fe021,1,219.0,52.03,166.97,2013.966088590704,2018-03-07 08:15:31,7d13fca15225358621be4086e1eb0964
df3774a3a04f388e00a94784ecfdfaf0,f819f0c84a64f02d3a5606ca95edd272,1,589.0,16.56,572.44,293.86271557257277,2018-04-07 15:08:10,7d13fca15225358621be4086e1eb0964
e02abba86c2340a09ce002e3dcff5229,ba74c6b75d2ad7503175809688d5a03c,1,178.99,19.13,159.86,1044.448535894394,2018-03-27 03:55:22,7d13fca15225358621be4086e1eb0964
