,seller_id,seller_state,first_order,last_order,sale_days,total_profit,mean_profit,mean_distance,registration_days,registration_quarter
442,25debeafbce801fdd479539350185eee,SP,2017-06-05,2018-05-17,346,202.83,0.5862138728323699,360.1442573520172,455,17_2
443,25e47381a6c510ddeb36084e33b89f0c,SP,2017-05-16,2017-06-29,44,1007.49,22.8975,602.6812480717638,474,17_2
444,25e6ffe976bd75618accfe16cefcbd0d,SP,2016-10-06,2018-06-24,627,9986.37,15.927224880382775,555.5076178142274,697,16_4
445,262237171f48e85819065498cac80d7b,SC,2017-08-04,2018-08-02,364,449.0,1.2335164835164836,491.6810650480776,395,17_3
446,2646baaf662d4d92ac48f047e35db92d,SP,2018-04-29,2018-08-11,104,976.71,9.391442307692309,221.26524440465812,126,18_2
447,26562f211dd1364af2a8596dc945e8ae,SP,2018-07-10,2018-07-31,22,82.89,3.7677272727272726,66.18438927016459,55,18_3
448,265fdc289dffa9f1ad801c74f7d0de47,SP,2018-08-13,2018-08-13,1,443.45,443.45,359.39867681521093,21,18_3
449,26785a546900236d66f2e4197c211158,SP,2017-11-22,2018-07-25,245,793.75,3.239795918367347,287.2380812029916,284,17_4
450,269c5fc9fcadee614364c3620c30a1f9,SP,2018-07-31,2018-08-08,9,164.48000000000002,18.27555555555556,54.89860635963683,33,18_3
451,269cff2d3c8d205c11f37a52402ea93b,SP,2018-06-28,2018-08-10,44,1148.18,26.095,359.1257109802718,67,18_2
452,26af45f5dfd967225a832838aa4e24a3,PR,2018-01-11,2018-08-24,225,374.59,1.6648444444444446,561.492854718696,235,18_1
453,26b482dccfa29bd2e40703ba45523702,SP,2018-07-31,2018-08-20,20,277.15,13.857499999999998,358.88931648958334,33,18_3
454,26bad72add1f86e08a776ce4ffdaf1ca,SP,2017-09-13,2018-05-22,251,498.0799999999999,1.9843824701195216,569.1180786278222,355,17_3
455,26d6bbee02420494d471c9f6436929c0,PR,2018-04-05,2018-08-25,143,187.32,1.3099300699300698,888.5083729582457,151,18_2
456,26d8a1c7c75d513045798992ead43aa2,PR,2017-08-18,2018-08-14,362,7542.46,20.83552486187845,600.697596037799,381,17_3
457,26e13b6ff5b641b329e5524241ee2c93,SP,2018-08-01,2018-08-22,22,49.72,2.26,223.07650198281505,33,18_3
458,26e2c91ef821e1ff8985f408788fe35b,SP,2018-02-22,2018-07-26,155,1374.93,8.870516129032259,804.6234737817825,193,18_1
459,26e2e5033827d2ba53929f43e03d8ffe,SP,2018-08-25,2018-08-25,1,124.20000000000002,124.20000000000002,117.5033145284276,9,18_3
460,26f6b7ab07be3e9e69ce82a6552efc19,RJ,2018-08-14,2018-08-17,4,28.85,7.212499999999999,385.88434036403146,20,18_3
461,270297ead4c65a6cd2593960d2af6b21,SP,2017-03-15,2018-08-13,517,8876.3,17.168858800773695,881.8795184772655,536,17_1
462,270572bb714b00531be85e16e1550f26,SP,2018-05-24,2018-05-24,1,82.22,82.22,66.49764910863531,101,18_2
463,2709af9587499e95e803a6498a5a56e9,SP,2017-02-15,2018-08-26,557,700.0999999999999,1.256912028725314,358.9211226394467,564,17_1
464,270d3ef21830ad0ecf3a6c53d08a533a,SP,2017-12-06,2018-05-01,146,274.33,1.878972602739726,285.7091843526009,271,17_4
465,271b8923c6a549e02d3c9fd1f8c0422b,SP,2018-08-01,2018-08-01,1,91.79,91.79,363.99815525699097,33,18_3
466,271c58a1d139c45eaf3316107c6d3a3b,SP,2018-05-03,2018-08-14,104,3226.33,31.022403846153846,823.6673036750956,123,18_2
467,272f092de69afedd4d2969440b37f18f,SP,2017-02-05,2017-11-11,279,1399.32,5.015483870967742,584.9067502425157,574,17_1
468,2745f798279e0ed033addcc1474776d7,SP,2017-08-20,2018-05-31,284,2972.07,10.465035211267605,514.6546669216377,378,17_3
469,276677b5d08786d5dce7c2149dcce48b,MG,2018-02-01,2018-08-13,193,2685.97,13.916943005181349,583.7217632555903,213,18_1
470,278b6e0b20c4f61fefaa0577943d7a35,SC,2018-05-15,2018-05-15,1,1003.38,1003.38,429.8634515566752,111,18_2
471,27a56ff04b34c2ba34ce6ba4d3b9d616,SP,2017-04-06,2017-10-13,190,246.31,1.2963684210526316,432.217237662665,515,17_2
472,282c7480173bb9c01dd41cc739fec010,SP,2017-08-07,2017-08-21,14,4082.09,291.5778571428571,1341.6401600916392,391,17_3
473,282f23a9769b2690c5dda22e316f9941,MG,2017-07-14,2018-08-23,406,4623.2,11.3871921182266,658.7073199829363,416,17_3
474,28405831a29823802aa22c084cfd0649,SP,2018-06-26,2018-08-18,54,156.82,2.904074074074074,461.98495081262587,69,18_2
475,28872dc528e978a639754bc8c2ce5a4c,RS,2018-06-11,2018-06-11,1,980.9,980.9,1254.9841326448322,83,18_2
476,289cdb325fb7e7f891c38608bf9e0962,SP,2018-02-23,2018-08-26,185,11450.61,61.89518918918919,516.6370719447253,192,18_1
477,28a26ebce31d5918b181ede016fd693b,MG,2018-08-13,2018-08-13,1,12.759999999999998,12.759999999999998,671.8203208919712,21,18_3
478,28c7d8743fbc8679f484868cc0fcaefb,SP,2018-05-05,2018-08-10,97,132.64,1.367422680412371,1114.2447574877197,121,18_2
479,28d162ab86bb49d719c32f0ee6186eaa,SP,2017-09-19,2017-09-19,1,92.78,92.78,1065.9773822285958,349,17_3
480,28ea411b354f14b1a494be4e79f0ce02,SP,2017-02-28,2018-01-30,337,743.07,2.204955489614244,221.76888926026936,552,17_1
481,28f10b1c5e5abb9d4857745bede6147c,SP,2018-04-28,2018-08-17,112,484.58,4.326607142857143,458.50421641408553,128,18_2
482,28fb0829fd777877cdc350d25cb5bd5b,SP,2017-10-29,2018-01-10,73,429.94,5.88958904109589,564.5070581838046,309,17_4
483,293dee954235e4e4e43f129313625ebe,DF,2017-10-12,2018-01-16,97,1538.62,15.862061855670104,1197.866022343877,326,17_4
484,2953ce3a88f5e3c3b696d77fc9e4c8eb,SP,2017-10-01,2018-08-23,327,308.68,0.9439755351681958,247.59048626387337,337,17_4
485,296729ffb9b684050dd24836dac4494a,SP,2018-05-10,2018-08-04,86,78.39,0.9115116279069768,555.1532799742466,116,18_2
486,297d5eccd19fa9a83b2630071ff105e4,PR,2018-07-21,2018-08-23,33,693.21,21.00636363636364,542.9815766165134,43,18_3
487,299c89a525fee36c567f4fe72f038100,CE,2018-07-01,2018-08-08,38,558.25,14.69078947368421,1250.5275841410953,63,18_3
488,29c322e3f09f886f8bacbe91dfbd979e,RS,2018-08-24,2018-08-24,1,-7.610000000000003,-7.610000000000003,133.47477111644892,10,18_3
489,29e6e05b65f93bc224c644319dc52ecf,MG,2018-06-28,2018-08-17,51,392.28,7.691764705882353,659.1077609679162,67,18_2
490,29fe9f200d3fa0c668d2aa1ec7e08dfb,SC,2017-06-16,2017-09-03,80,285.84,3.5729999999999995,1015.9946491083888,444,17_2
491,2a1348e9addc1af5aaa619b1a3679d6b,MG,2017-01-14,2018-08-02,566,2054.6,3.630035335689046,619.4929385154044,597,17_1
492,2a167ca73899c85001a837d8fb4962f6,SP,2018-07-17,2018-07-24,8,3996.38,499.5475,540.0982998441714,48,18_3
493,2a261b5b644fa05f4f2700eb93544f2c,SP,2017-10-17,2018-08-01,289,3313.27,11.464602076124567,558.6539661329389,321,17_4
494,2a5b78b41cd05baeac8df54c6606b92c,MG,2017-07-04,2018-08-15,408,17917.89,43.91639705882353,377.8133870541479,426,17_3
495,2a61c271b1ac763450d846849783e922,SP,2017-09-14,2018-02-19,159,1020.39,6.4175471698113205,1316.2577222159323,354,17_3
496,2a6fbeaa7ab9e5d59a35841a8da71ce4,SC,2017-03-08,2018-07-01,480,1000.3,2.0839583333333334,658.0535169644529,544,17_1
497,2a73cba571d90c694b7caca072ccf6ce,SP,2018-07-27,2018-07-27,1,304.08,304.08,1459.165777118027,38,18_3
498,2a7c6c0b0d5efde2bf75ec1e1cec2d41,PR,2017-11-16,2017-12-11,25,103.16,4.1264,639.0487998116122,290,17_4
499,2a7dc43cecabf23403078e2188437d1d,SP,2017-11-03,2018-06-05,215,3962.2,18.428837209302326,587.3178528586521,304,17_4
500,2a84855fd20af891be03bc5924d2b453,MG,2017-12-29,2018-08-29,244,12296.25,50.39446721311475,525.9381944421385,248,17_4
501,2aa3443d7bf9d9bb11133f420d75e083,RJ,2017-11-15,2018-08-13,271,512.88,1.8925461254612543,495.1038386431492,292,17_4
502,2addf05f476d0637864454e93ba673d5,DF,2017-08-03,2018-03-18,228,4226.36,18.536666666666665,923.875112186604,396,17_3
503,2b03ac196f5ed62ac483960fe0fa3b65,SP,2017-11-11,2018-05-02,173,751.01,4.341098265895954,303.25430733822446,296,17_4
504,2b1a40c1daabc6ca280c4b815c101841,MG,2016-10-10,2018-06-18,617,10830.32,17.55319286871961,714.4002548292191,693,16_4
505,2b2fed75b8e5ea3a052fc4c0825da485,MG,2017-04-24,2017-08-02,101,450.97,4.465049504950495,188.89367304377225,497,17_2
506,2b3b9ce054da76a7428df143a567b156,SP,2018-06-19,2018-08-20,63,238.72,3.789206349206349,362.5551554370292,76,18_2
507,2b3e4a2a3ea8e01938cabda2a3e5cc79,SP,2017-05-10,2018-07-27,444,21542.46,48.51905405405405,541.2817478883002,481,17_2
508,2b402d5dc42554061f8ea98d1916f148,BA,2018-04-28,2018-04-28,1,235.99,235.99,1471.3483381933097,128,18_2
509,2b5ed0c9139dae8883a200dfcb272ece,SP,2017-04-04,2017-11-07,218,26.07,0.1195871559633027,383.25257030946216,517,17_2
510,2ba91c7ad80ff88b23b7db823b43c233,SP,2018-04-05,2018-08-13,131,640.47,4.889083969465649,610.0279352017797,151,18_2
511,2bd05d410a8fd26dc4184a15f4f2f588,MG,2017-01-27,2017-10-21,268,1118.19,4.172350746268657,507.0035318298731,584,17_1
512,2bdb95a56a36ebbc6640337ac5eac174,SP,2017-01-31,2017-01-31,1,71.9,71.9,66.73259943538909,580,17_1
513,2be17df1c49978426251562096c3cc09,SC,2017-01-17,2018-06-30,530,1852.45,3.4951886792452838,862.2447486834715,594,17_1
514,2bf28e311bba65237358230cabac3f15,PR,2018-04-03,2018-08-12,131,110.12,0.8406106870229008,460.6834229485806,152,18_2
515,2bf6a2c1e71bbd29a4ad64e6d3c3629f,RJ,2017-11-02,2018-08-13,285,49628.31,174.13442105263158,771.9172283586329,305,17_4
516,2c00c85d30361cd2ced2969cffbbffa3,MG,2018-04-16,2018-04-16,1,42.09,42.09,11.727838552170796,139,18_2
517,2c2c9832d1bb38c5b0034a3b47d313ee,RS,2018-07-27,2018-07-27,1,31.45,31.45,1000.8072484854448,38,18_3
518,2c3d56f92f360fb89d849b84e8f50eae,SP,2017-10-07,2018-03-23,168,340.76,2.0283333333333333,294.6984224301059,331,17_4
519,2c43fb513632d29b3b58df74816f1b06,MG,2018-06-20,2018-07-24,34,785.8299999999999,23.112647058823526,388.69236356436255,74,18_2
520,2c4c47cb51acd5ea5db5e0ae0e26542a,SP,2017-09-06,2018-07-29,327,2234.43,6.8331192660550455,443.3635096921436,362,17_3
521,2c538755f1ca9540af144f266e70df6c,MG,2018-05-12,2018-05-12,1,310.07,310.07,717.4794153571758,114,18_2
522,2c54051840f19eca309a5423cf22df36,PR,2017-12-04,2018-04-04,122,-4.870000000000001,-0.0399180327868852,489.4112433796529,273,17_4
523,2c9005d8043aff18b8557ffb7b13cda4,ES,2018-05-08,2018-05-08,1,90.16,90.16,618.9726653375894,117,18_2
524,2c9e548be18521d1c43cde1c582c6de8,SP,2017-10-10,2018-08-27,322,3511.95,10.90667701863354,395.4743912439255,328,17_4
525,2cb4700db635baa1c0d4f90ed27b6669,PR,2017-03-15,2017-03-18,3,170.88,56.96,439.15460700242505,536,17_1
526,2cb6eb1b7185064167657fa09f541105,MG,2018-02-20,2018-08-04,165,1053.12,6.382545454545455,390.1174711558616,194,18_1
527,2cb98e27ce1c18abdb42209b34c382a7,SP,2018-06-19,2018-06-19,1,5.280000000000001,5.280000000000001,2095.278653153766,76,18_2
528,2d20f1cd18725c91147da0791d498022,PR,2018-08-11,2018-08-11,1,79.91,79.91,705.9429492717998,23,18_3
529,2d22fc3089eb907b29ebff50581fb472,RJ,2018-04-13,2018-04-29,17,258.01,15.17705882352941,663.3799950149432,143,18_2
530,2d2322d842118867781fc737e96d59a1,SP,2018-06-08,2018-08-25,79,71.43,0.9041772151898736,252.6621243822126,87,18_2
531,2d2c62bef4c8ba0dd74e0e228e808539,SP,2017-11-20,2018-08-23,276,3267.52,11.838840579710144,485.0459146618852,287,17_4
532,2d34636518ba88f5349b732fcf8ba2e4,SP,2018-05-01,2018-05-01,1,131.37,131.37,352.29500440886824,125,18_2
533,2d378dbb39815785238c0139c7647fb7,SC,2017-04-18,2017-05-18,31,853.56,27.53419354838709,637.1398440539194,503,17_2
534,2d42ebcda99fd55f6f4bc2f1ca035d50,GO,2018-06-26,2018-08-08,44,639.03,14.523409090909093,651.4043847801681,69,18_2
535,2d50d6282f8aa2257819a77bfaa0efe0,SP,2017-08-31,2018-08-11,346,2555.44,7.385664739884393,559.999810308936,368,17_3
536,2d518637f53161b973e01f56ea4bb88e,SP,2018-04-13,2018-07-31,110,900.0799999999999,8.182545454545453,1381.3717539272889,143,18_2
537,2d8cfba3fcd3170555941605edaa196a,SP,2017-03-15,2017-03-15,1,34.04,34.04,26.91829343758699,537,17_1
538,2d9e8987a2ea5cf88dce330249043ff1,SP,2018-08-02,2018-08-18,16,135.43,8.464375,388.2099970631493,32,18_3
539,2dcf93836ae3ce0d7c93e2f10876467a,SP,2018-06-23,2018-08-07,46,1265.16,27.503478260869564,240.90723783086852,72,18_2
540,2dd1fb6f0e42a2243b8a01e40cd41216,PR,2017-02-20,2017-04-25,64,749.0500000000001,11.70390625,1111.1612903443786,560,17_1
541,2dee2ce60de9709b1a24083217181a1f,MT,2017-07-18,2018-06-28,345,5724.44,16.592579710144925,1580.015989584059,411,17_3
542,2e0dba2da448400b1c11d7b4b22f32a4,SP,2017-02-10,2017-05-22,102,64.03999999999999,0.6278431372549019,544.8049943863741,570,17_1
543,2e13c71026e1a39ba5cc1b86dcb679aa,SP,2017-12-28,2018-08-23,239,3275.79,13.706234309623431,532.1229401622288,249,17_4
544,2e1a7d075abe038c1b2743005fe42ff1,SP,2017-08-25,2018-08-02,342,1042.85,3.049269005847953,515.0349119361682,374,17_3
545,2e1c9f22be269ef4643f826c9e650a52,SP,2017-07-18,2018-08-24,402,10252.99,25.50495024875622,483.8915920910085,412,17_3
546,2e2f44824ab87a0cb961f68bf4073e7f,PR,2018-04-04,2018-04-04,1,30.07,30.07,337.18017632216066,152,18_2
547,2e3be8a987a30d7544dbbda6861cc14e,MG,2017-02-07,2018-07-18,527,4084.13,7.7497722960151805,648.7307451473281,573,17_1
548,2e7ea2aafec5835e781b21d6d1faf1f1,SP,2018-07-05,2018-08-23,50,410.18,8.2036,242.31079239680756,59,18_3
549,2ea0861cc19e94cad86438c984c52da4,SP,2018-05-18,2018-07-18,62,103.15,1.6637096774193547,192.30374179497215,108,18_2
550,2eb70248d66e0e3ef83659f71b244378,SP,2018-02-07,2018-07-19,162,39397.12,243.1920987654321,494.9785579547774,208,18_1
551,2ec6e37d992a95eaddb3369dcbcc76d9,RS,2017-08-18,2017-10-07,50,135.66000000000005,2.7132000000000005,1063.1695135168056,381,17_3
552,2ee0a0689f2f6a72f35a7cb6033f6e7e,SP,2017-11-16,2017-11-26,11,219.16,19.92363636363636,574.446848263609,291,17_4
553,2eeb6531ee027a48d401e72bebdd87d3,SP,2017-02-08,2017-02-14,7,-1.3000000000000007,-0.1857142857142858,442.0373286466283,572,17_1
554,2ef086a599b597572aca4433b7ed6b3d,SC,2018-01-11,2018-01-11,1,33.9,33.9,418.1831165194078,235,18_1
555,2f09f7d37a97956d11cc1a7cadd5262b,SP,2017-02-07,2017-09-23,228,1464.51,6.4232894736842105,333.93412528925256,573,17_1
556,2f1e7b90e01d9f086cbcb301c0c3d406,SC,2017-11-27,2017-11-27,1,46.34,46.34,167.2840504334024,279,17_4
557,2f3d8b4c9e2ee165075331fea3f3095a,SC,2017-10-13,2017-10-13,1,112.65,112.65,1025.839952078432,325,17_4
558,2f4b0d3b9634b647d4edee577d7ebb7e,SP,2018-01-26,2018-03-10,43,253.49,5.895116279069768,35.44841720226887,220,18_1
559,2f4b9d112bfa44a214bc6cef085d17c8,ES,2016-10-07,2017-04-16,192,174.71999999999997,0.9099999999999998,968.6412455561208,696,16_4
560,2f73e04d12cdf0c945ded66bb3fcf6c7,ES,2017-02-16,2018-08-20,551,1257.15,2.281578947368421,654.2629268966888,564,17_1
561,2f74af7a0ee5636f12c2336f9fffed47,SP,2017-06-04,2017-11-20,170,396.93,2.3348823529411766,490.54610538335686,456,17_2
562,2f9b7ce230a057a98a9f5df5893ee36c,SP,2017-05-19,2017-06-18,31,111.79,3.606129032258065,171.57864408750507,472,17_2
563,2fa13c8bd5705d279f7ed5cc9ec61c68,SP,2018-04-20,2018-07-10,82,26.1,0.3182926829268293,669.125840811827,136,18_2
564,2fb25ab44bdbeae6a4d816e0d0c9d500,RJ,2017-08-19,2018-06-22,308,604.87,1.9638636363636364,493.7145377044605,380,17_3
565,2fdde51ad3e12f297da656d4fbd5d0b5,SC,2017-04-17,2017-10-17,183,5629.86,30.764262295081966,889.109601578398,503,17_2
566,2ff6b7bff164ef05590a52734e1296da,PR,2017-11-01,2018-05-11,191,1652.06,8.649528795811518,391.47131936055047,305,17_4
567,2ff97219cb8622eaf3cd89b7d9c09824,SP,2018-02-16,2018-08-25,190,3087.77,16.251421052631578,396.284000345072,199,18_1
568,3076499bbc033a927bf4a8a41bcf7fd4,SP,2018-05-03,2018-08-22,111,235.03,2.1173873873873874,456.6048098945066,123,18_2
569,3078096983cf766a32a06257648502d1,SP,2017-05-19,2018-05-09,356,6869.9400000000005,19.297584269662924,431.5158296070024,472,17_2
570,30829ded4523ab9224b93bc49a62c95f,RS,2018-01-11,2018-08-23,224,6273.71,28.00763392857143,750.880021216616,234,18_1
571,3092c0b297aacfb4bb6e056ebe13b9b8,SP,2018-01-18,2018-06-29,162,1263.8100000000002,7.8012962962962975,565.5463036690351,227,18_1
572,30a2f535bb48308f991d0b9ad4a8c4bb,SP,2017-02-04,2018-07-27,538,3647.24,6.779256505576209,460.9951083874116,576,17_1
573,30a81d8cf85fb2ada1b1b094c9583a95,SP,2018-02-22,2018-08-15,175,1077.3200000000002,6.156114285714287,103.8284387738244,193,18_1
574,30c7f28fd3a5897b2c82d152bb760c17,RJ,2017-04-22,2017-11-30,222,1853.38,8.348558558558558,325.0367176465362,499,17_2
575,312ba1d77e9c332ef21f9598b7f64cd7,SP,2018-01-29,2018-07-23,176,623.95,3.5451704545454548,261.4391126939312,217,18_1
576,31344c16881c08a8a72c6d2eb29918c1,MG,2017-01-26,2018-08-20,571,7318.78,12.817478108581437,597.4428383973124,584,17_1
577,31561f325664a8a7aba4c8d0c3a9b3db,SP,2018-06-05,2018-08-18,74,2075.02,28.04081081081081,603.9689688560867,89,18_2
578,318f287a62ab7ac10b703ac37435a231,SP,2017-02-08,2018-08-24,563,1400.36,2.4873179396092366,451.6621122817262,572,17_1
579,31ae0774c17fabd06ff707cc5bde005f,SP,2017-05-09,2018-08-25,474,5869.03,12.381919831223628,828.7930452356964,482,17_2
580,31be790e64fc99f8ff48ec2bd18a3104,SP,2018-07-31,2018-08-18,18,169.12,9.395555555555555,109.99402245077646,34,18_3
581,31da954dc0855f2495c6310f70a2f931,SP,2017-09-10,2018-08-20,344,4133.29,12.015377906976743,400.3370393868483,357,17_3
582,31e60bf8d103ce47932a85f5562deb16,GO,2018-07-11,2018-07-11,1,122.96,122.96,1582.7725881074723,54,18_3
583,31eec405c9bb71dec8e2629a92e764fa,ES,2018-06-27,2018-08-14,48,86.64999999999999,1.805208333333333,1140.04457262817,68,18_2
584,323ce52b5b81df2cd804b017b7f09aa7,SP,2018-01-26,2018-08-02,188,2152.73,11.450691489361702,585.8363307722219,219,18_1
585,324583d68897f5ddbaf38f6248322176,SP,2018-02-21,2018-02-26,6,40.010000000000005,6.668333333333334,605.8718432311429,194,18_1
586,325f3178fb58e2a9778334621eecdbf9,SP,2017-03-09,2018-01-29,327,530.03,1.620886850152905,244.7095317907435,543,17_1
587,327b89b872c14d1c0be7235ef4871685,AM,2017-02-03,2017-03-15,41,1095.2,26.712195121951225,2326.973609730045,577,17_1
588,3289d8c3eef4873f91ce0b1343c0dd58,SP,2018-05-25,2018-05-25,1,180.71,180.71,400.35874864218334,100,18_2
589,328acb143b4a73aad6bee8e734f5d20d,PR,2017-02-06,2017-02-10,4,665.21,166.3025,997.430734535455,574,17_1
590,3296662b1331dea51e744505065ae889,SP,2018-08-27,2018-08-27,1,490.09,490.09,198.3438232294121,7,18_3
591,32b8764b4ef628b53608fc34011fcc13,SC,2018-03-08,2018-08-23,169,5913.58,34.991597633136095,845.9612945012675,179,18_1
592,32e5635e63cb374eb63afdd242fb6134,RJ,2017-08-18,2017-08-18,1,892.18,892.18,22.10885067822631,381,17_3
593,32f1bb9dfa65bc7df5c0d9d95a616be4,SP,2018-03-19,2018-08-09,144,220.61,1.532013888888889,139.3074235936095,168,18_1
594,32f83ffe11cd40f7adcf4eef171f52d9,RS,2017-11-21,2017-11-21,1,14.89,14.89,1251.134117700347,286,17_4
595,32fdd5d44ecb43dfd6a24b9369eca144,MG,2017-03-24,2017-05-15,53,340.52,6.424905660377358,926.7667767475882,528,17_1
596,3338e7a0710a195872be80e0d2423867,SP,2017-04-08,2017-04-08,1,24.57,24.57,511.21708981816334,513,17_2
597,333c4210e76a1aa2ab817b99437e3ff1,SP,2018-07-17,2018-08-10,24,267.57,11.14875,1310.672460458193,47,18_3
598,3340ef1913fb70d28420f6ceb685c339,PR,2017-01-18,2017-11-24,310,5980.75,19.29274193548387,847.568558931195,592,17_1
599,334cab711dee080b079fa5779b584783,SP,2018-04-08,2018-08-20,135,718.03,5.318740740740741,458.0516631621876,148,18_2
600,33576ec5412fb5905d876f12f33bfde6,PR,2017-07-12,2018-06-24,347,2148.02,6.190259365994236,873.6366926429916,417,17_3
601,3361277dc30b7cccdb0c286b24219756,PR,2017-02-15,2018-08-18,550,3269.2,5.944,577.2891523792836,565,17_1
602,3364a91ec4d56c98e44174de954b94f6,RO,2017-04-29,2017-08-29,122,3306.03,27.09860655737705,2564.8663810392623,492,17_2
603,33a17d60c64393351ebf1ef860f4e0f2,RS,2017-07-08,2018-08-14,403,6873.1,17.05483870967742,669.3343911463263,422,17_3
604,33a6f4b1e7cdc205511e76ba1b6e0186,SP,2018-01-26,2018-08-28,215,8205.23,38.16386046511628,410.8748471163729,220,18_1
605,33ab10be054370c254ddfcf0a6253422,RJ,2018-06-22,2018-08-28,67,160.87,2.401044776119403,438.8375048108172,72,18_2
606,33ac3e28642ab8bda860a2f693000e78,SP,2017-02-09,2018-07-23,529,3170.94,5.99421550094518,458.8464469905125,570,17_1
607,33c51922b6e3c16b24a8f28e5833c99d,PR,2017-12-02,2018-08-01,243,6289.86,25.8841975308642,570.2305791878142,275,17_4
608,33cbbec1e7e1044aaf11d152172c776f,RS,2018-04-04,2018-08-18,136,331.84,2.44,951.907098001194,151,18_2
609,33cbda8716511e27e556dff9d8418bf2,SC,2017-03-30,2018-06-05,432,399.23,0.9241435185185186,536.1916991434342,522,17_1
610,33d677f27a69b84051204ee4ae76eaca,SC,2018-03-20,2018-07-20,123,-8.490000000000002,-0.0690243902439024,386.2433712385374,167,18_1
611,33dd941c27854f7625b968cc6195a552,ES,2018-05-28,2018-08-03,67,6406.59,95.62074626865672,816.7556137192386,98,18_2
612,33fd411ed63a7c2f9005e3f065d9f85d,RS,2018-04-13,2018-04-13,1,6.669999999999998,6.669999999999998,846.5402592034044,143,18_2
613,34056b8b55c1775a22af2331670a799c,SP,2017-11-17,2018-08-23,280,4680.91,16.717535714285713,752.4984446338801,290,17_4
614,340636a908b13bbe0f4fb63fbe1d0c03,SP,2018-02-27,2018-05-08,71,653.25,9.200704225352112,200.40162641153776,188,18_1
615,343e716476e3748b069f980efbaa294e,SP,2017-04-19,2018-08-10,478,610.5,1.2771966527196652,834.5428334699224,501,17_2
616,3442033154be05bac582e173ef54fd12,SP,2018-08-16,2018-08-16,1,152.61,152.61,2.042805713838908,17,18_3
617,344223b2a90784f64136a8a5da012e7f,SC,2018-01-17,2018-01-17,1,-5.889999999999999,-5.889999999999999,841.3563353053571,228,18_1
618,3442f8959a84dea7ee197c632cb2df15,SP,2017-05-05,2017-08-30,117,190.8,1.630769230769231,218.21287226079087,486,17_2
619,34675b28b826facfde119785bf287dc1,PR,2017-08-01,2017-08-01,1,6.889999999999999,6.889999999999999,717.2964237300204,397,17_3
620,3481aa57cd91f9f9d3fa1fa12d9a3bf7,SP,2016-10-06,2017-08-22,320,998.89,3.12153125,197.39558374027357,697,16_4
621,3492e68f37fd1df87f4f2f2ea247f445,SP,2018-05-11,2018-08-08,90,618.46,6.871777777777778,441.1663221107813,115,18_2
622,34a557286ead8fe75c989e0afcf7d98c,SP,2018-05-15,2018-08-18,95,356.34000000000003,3.750947368421053,291.98560406434564,111,18_2
623,34aefe746cd81b7f3b23253ea28bef39,PR,2017-05-05,2017-05-05,1,-6.52,-6.52,379.74938582480553,486,17_2
624,34d1ca11b242c0fee2c834ae8d788566,MG,2017-03-01,2018-08-07,524,12440.2,23.740839694656486,826.4568975290331,551,17_1
625,34f563c82a85b99ae9e6d60db5fc2e28,RS,2018-04-13,2018-08-07,117,2086.1,17.82991452991453,1262.882119518828,143,18_2
626,3504c0cb71d7fa48d967e0e4c94d59d9,SP,2017-07-05,2017-11-07,125,1662.57,13.30056,322.51631448812924,425,17_3
627,35281d148dcf7134bae913c57db4e6da,SP,2018-07-19,2018-07-19,1,102.96,102.96,367.05173922064654,45,18_3
628,353e21e8bf8de2722b4fae1636664b76,RS,2018-02-27,2018-06-19,112,116.11,1.0366964285714286,842.1882958719598,188,18_1
629,35857757f553273b1056c1cabdace7fb,SP,2017-07-24,2018-03-28,247,296.97,1.2023076923076923,567.2080877151227,406,17_3
630,3586b8580d9c917874e053a1bb37b5ff,SP,2017-05-09,2018-08-13,462,697.05,1.5087662337662338,682.6360693793479,482,17_2
631,35b96509602ec4b7da831b5cd73ff2c2,RS,2018-05-08,2018-08-04,89,511.35,5.745505617977528,1296.80538246561,118,18_2
632,35ef5aa32949680f627efec3c23e705c,SC,2017-03-30,2017-07-11,104,204.79,1.969134615384616,1757.797518237554,522,17_1
633,35fb511489d9ee3ee27a76debce9df06,PR,2017-02-22,2018-04-09,411,242.21,0.5893187347931874,775.6754983923221,557,17_1
634,3606774ec64634822d78dc2db6d37045,SP,2016-10-06,2017-01-26,112,254.4,2.271428571428572,194.13147678964813,697,16_4
635,365e445f796710c3431557e85caa25db,SP,2017-02-01,2017-06-16,135,1035.7,7.671851851851852,537.9231374950766,579,17_1
636,365e4bce19bda0082c3d15d83fdb8bcd,SP,2018-01-22,2018-06-29,159,697.78,4.388553459119497,626.3281297975312,224,18_1
637,36890be00bbfc1cdb9a4a38a6af05a69,SP,2018-06-05,2018-08-20,77,1121.72,14.567792207792207,728.0495045228231,90,18_2
638,36a968b544695394e4e9d7572688598f,SP,2017-02-23,2018-08-27,551,7336.870000000001,13.315553539019966,399.1593228316438,557,17_1
639,36f98ad67cc981f50ce8aed093d5783c,PR,2018-07-26,2018-08-02,7,80.18,11.454285714285716,724.3506793764939,39,18_3
640,37303482a42fb700d8d127e70a9cd6c8,SP,2017-12-11,2017-12-15,5,126.4,25.28,225.4822482591568,266,17_4
641,373ee4a3a775a733770ca3f790b8b9ac,RJ,2017-02-06,2018-05-08,456,1851.17,4.059583333333333,146.13365282050876,573,17_1
